	Unnamed: 0	gene_id	gene_name
45929	45929.0	ENSG00000196227	dJ551D2.5
45930	45930.0	ENSG00000101421	dJ553F4.4
45931	45931.0	ENSG00000101421	Shax1
45932	45932.0	ENSG00000101421	SNF7-2
45933	45933.0	ENSG00000101421	VPS32B
45934	45934.0	ENSG00000125888	dJ803K15.1
45935	45935.0	ENSG00000125888	BAF-L
45936	45936.0	ENSG00000125888	BAFL
45937	45937.0	ENSG00000125888	BAF2
45938	45938.0	ENSG00000101134	dJ805C22.1
45939	45939.0	ENSG00000279610	dJ824A14.1
45940	45940.0	ENSG00000101282	dJ824F16.3
45941	45941.0	ENSG00000124256	dJ718J7.3
45942	45942.0	ENSG00000124256	DLM1
45943	45943.0	ENSG00000124256	DLM-1
45944	45944.0	ENSG00000124256	DAI
45945	45945.0	ENSG00000078898	dJ726C3.2
45946	45946.0	ENSG00000078898	LPLUNC2
45947	45947.0	ENSG00000186190	dJ726C3.4
45948	45948.0	ENSG00000186190	LPLUNC3
45949	45949.0	ENSG00000186190	RYA3
45950	45950.0	ENSG00000186191	dJ726C3.5
45951	45951.0	ENSG00000186191	LPLUNC4
45952	45952.0	ENSG00000150753	KIAA0098
45953	45953.0	ENSG00000125899	dJ727I10.1
45954	45954.0	ENSG00000100991	DKFZP727M231
45955	45955.0	ENSG00000100991	DKFZp586C1223
45956	45956.0	ENSG00000100991	dJ756N5.2
45957	45957.0	ENSG00000100991	TRRP4AP
45958	45958.0	ENSG00000100991	PPP1R158
45959	45959.0	ENSG00000101098	dJ781B1.3
45960	45960.0	ENSG00000125514	bA305P22.4
45961	45961.0	ENSG00000125995	bA353C18.2
45962	45962.0	ENSG00000125995	MTGMP
45963	45963.0	ENSG00000225357	bA353C18.4
45964	45964.0	ENSG00000101276	bA371L19.1
45965	45965.0	ENSG00000101276	hRFT2
45966	45966.0	ENSG00000101276	RFVT3
45967	45967.0	ENSG00000125898	bA371L19.3
45968	45968.0	ENSG00000259974	bA216C10.1
45969	45969.0	ENSG00000259974	HCCDR1
45970	45970.0	ENSG00000259974	TCONS_00027846
45971	45971.0	ENSG00000259974	DEANR1
45972	45972.0	ENSG00000259974	onco-lncRNA-17
45973	45973.0	ENSG00000259974	FALCOR
45974	45974.0	ENSG00000101198	bA261N11.2
45975	45975.0	ENSG00000101198	FAM77A
45976	45976.0	ENSG00000101194	FLJ23412
45977	45977.0	ENSG00000101194	VNUT
45978	45978.0	ENSG00000132622	dJ1009E24.2
45979	45979.0	ENSG00000228422	dJ1012F16.1
45980	45980.0	ENSG00000168746	dJ1013A22.3
45981	45981.0	ENSG00000131068	dJ1018D12.3
45982	45982.0	ENSG00000131068	DEFB-18
45983	45983.0	ENSG00000131068	ESC42
45984	45984.0	ENSG00000172315	dJ101A2.2
45985	45985.0	ENSG00000172315	prpk
45986	45986.0	ENSG00000172315	Nori-2p
45987	45987.0	ENSG00000172315	BUD32
45988	45988.0	ENSG00000124196	dJ1028D15.4
45989	45989.0	ENSG00000148156	Tact1
45990	45990.0	ENSG00000146731	TTCP20
45991	45991.0	ENSG00000146731	TCPZ
45992	45992.0	ENSG00000146731	Cctz
45993	45993.0	ENSG00000146731	TCP20
45994	45994.0	ENSG00000100982	bA465L10.1
45995	45995.0	ENSG00000100982	PPP1R121
45996	45996.0	ENSG00000100982	CAPAM
45997	45997.0	ENSG00000227927	bA467D7.4
45998	45998.0	ENSG00000149656	bA476I15.3
45999	45999.0	ENSG00000149656	RBRP
46000	46000.0	ENSG00000131050	bA49G10.1
46001	46001.0	ENSG00000131050	SPLUNC2
46002	46002.0	ENSG00000131059	bA49G10.4
46003	46003.0	ENSG00000131059	SPLUNC3
46004	46004.0	ENSG00000125871	bA504H3.4
46005	46005.0	ENSG00000125871	DDK1
46006	46006.0	ENSG00000088782	bA530N10.2
46007	46007.0	ENSG00000088782	DEF-27
46008	46008.0	ENSG00000188559	dJ1049G11.4
46009	46009.0	ENSG00000188559	AS250
46010	46010.0	ENSG00000188559	KIAA1272
46011	46011.0	ENSG00000188559	RapGAPalpha2
46012	46012.0	ENSG00000125872	dJ1056H1.1
46013	46013.0	ENSG00000125872	NLRR4
46014	46014.0	ENSG00000101413	dJ1057B20.2
46015	46015.0	ENSG00000101413	DKFZp434P0735
46016	46016.0	ENSG00000101413	CREPT
46017	46017.0	ENSG00000101413	FLJ44520
46018	46018.0	ENSG00000101413	NET60
46019	46019.0	ENSG00000101413	Kub5-Hera
46020	46020.0	ENSG00000101413	K-H
46021	46021.0	ENSG00000132141	Cctz2
46022	46022.0	ENSG00000132141	TSA303
46023	46023.0	ENSG00000149443	dJ1068E13.1
46024	46024.0	ENSG00000132631	dJ1068E13.2
46025	46025.0	ENSG00000132631	HSD22
46026	46026.0	ENSG00000132635	bA12M19.1
46027	46027.0	ENSG00000132635	FLJ22376
46028	46028.0	ENSG00000101230	bA149I18.1
46029	46029.0	ENSG00000233686	bA164D18.1
46030	46030.0	ENSG00000124237	bA196N14.1
46031	46031.0	ENSG00000124237	LLC1
46032	46032.0	ENSG00000124227	bA196N14.3
46033	46033.0	ENSG00000125903	bA530N10.3
46034	46034.0	ENSG00000125903	DEFB-29
46035	46035.0	ENSG00000125821	DUEB
46036	46036.0	ENSG00000125821	MGC119131
46037	46037.0	ENSG00000125821	MGC41905
46038	46038.0	ENSG00000125821	bA379J5.3
46039	46039.0	ENSG00000125821	bA555E18.1
46040	46040.0	ENSG00000125821	pqn-68
46041	46041.0	ENSG00000135624	Ccth
46042	46042.0	ENSG00000135624	Nip7-1
46043	46043.0	ENSG00000237687	bA93B14.2
46044	46044.0	ENSG00000125804	bB329D4.1
46045	46045.0	ENSG00000125804	C20orf91A
46046	46046.0	ENSG00000149600	dJ1085F17.3
46047	46047.0	ENSG00000233354	dJ1093G12.6
46048	46048.0	ENSG00000149346	dJ1099D15.3
46049	46049.0	ENSG00000124143	dJ1100H13.4
46050	46050.0	ENSG00000196476	dJ1103G7.2
46051	46051.0	ENSG00000101255	dJ1103G7.3
46052	46052.0	ENSG00000125841	dJ1103G7.6
46053	46053.0	ENSG00000156261	Cctq
46054	46054.0	ENSG00000156261	PRED71
46055	46055.0	ENSG00000247315	dJ1103G7.7
46056	46056.0	ENSG00000054803	dJ885A10.1
46057	46057.0	ENSG00000131055	COXIV-2
46058	46058.0	ENSG00000131055	COX4B
46059	46059.0	ENSG00000131055	dJ857M17.2
46060	46060.0	ENSG00000131055	COX4-2
46061	46061.0	ENSG00000101435	bA218C14.1
46062	46062.0	ENSG00000101435	CTES7B
46063	46063.0	ENSG00000124092	dJ579F20.2
46064	46064.0	ENSG00000124092	BORIS
46065	46065.0	ENSG00000124092	CT27
46066	46066.0	ENSG00000101152	FLJ00118
46067	46067.0	ENSG00000101152	FLJ13070
46068	46068.0	ENSG00000101152	DNAJC5A
46069	46069.0	ENSG00000149599	bA243J16.6
46070	46070.0	ENSG00000149599	VHY
46071	46071.0	ENSG00000149599	FLJ20645
46072	46072.0	ENSG00000149599	bA243J16.5
46073	46073.0	ENSG00000213384	dJ1049G11.3
46074	46074.0	ENSG00000101181	FLJ10741
46075	46075.0	ENSG00000101181	dJ1005F21.2
46076	46076.0	ENSG00000101181	ObgH1
46077	46077.0	ENSG00000225336	dJ18C9.3
46078	46078.0	ENSG00000101306	skMLCK
46079	46079.0	ENSG00000101306	KMLC
46080	46080.0	ENSG00000101306	MLCK2
46081	46081.0	ENSG00000215440	FLJ11583
46082	46082.0	ENSG00000215440	bA261P9.2
46083	46083.0	ENSG00000124171	PAR-6B
46084	46084.0	ENSG00000226038	dJ269M15.1
46085	46085.0	ENSG00000196209	dJ776F14.2
46086	46086.0	ENSG00000125900	dJ576H24.4
46087	46087.0	ENSG00000101074	dJ881L22.3
46088	46088.0	ENSG00000215467	dJ1028D15.2
46089	46089.0	ENSG00000214541	dJ843L14.2
46090	46090.0	ENSG00000167098	dJ726C3.1
46091	46091.0	ENSG00000167098	TSARG4
46092	46092.0	ENSG00000172296	LCB2B
46093	46093.0	ENSG00000172296	FLJ11112
46094	46094.0	ENSG00000172296	hLCB2b
46095	46095.0	ENSG00000125834	bA550O8.2
46096	46096.0	ENSG00000125834	CLIK1
46097	46097.0	ENSG00000166948	dJ734P14.3
46098	46098.0	ENSG00000166948	TGY
46099	46099.0	ENSG00000166948	SCA35
46100	46100.0	ENSG00000235217	bA392M18.1
46101	46101.0	ENSG00000101162	dJ543J19.4
46102	46102.0	ENSG00000135632	RRG1
46103	46103.0	ENSG00000135632	NN8-4AG
46104	46104.0	ENSG00000135632	ZMYND23
46105	46105.0	ENSG00000184384	KIAA1819
46106	46106.0	ENSG00000184384	MAM3
46107	46107.0	ENSG00000141316	ALLP17
46108	46108.0	ENSG00000141316	SLLP1
46109	46109.0	ENSG00000141316	LYC3
46110	46110.0	ENSG00000141316	LYZL3
46111	46111.0	ENSG00000141316	CT54
46112	46112.0	ENSG00000149742	FLJ23666
46113	46113.0	ENSG00000149742	UST3
46114	46114.0	ENSG00000149742	OAT7
46115	46115.0	ENSG00000137693	YAP65
46116	46116.0	ENSG00000149798	BORG1
46117	46117.0	ENSG00000126602	HSP75
46118	46118.0	ENSG00000126602	HSP90L
46119	46119.0	ENSG00000135917	THTR2
46120	46120.0	ENSG00000032444	NTE
46121	46121.0	ENSG00000032444	sws
46122	46122.0	ENSG00000032444	iPLA2delta
46123	46123.0	ENSG00000032444	SPG39
46124	46124.0	ENSG00000100156	REMP
46125	46125.0	ENSG00000244588	dJ545L17.2
46126	46126.0	ENSG00000244588	RAD21L
46127	46127.0	ENSG00000196782	KIAA1816
46128	46128.0	ENSG00000196782	MAM2
46129	46129.0	ENSG00000196782	CAGH3
46130	46130.0	ENSG00000169895	FLJ14495
46131	46131.0	ENSG00000169895	PRO3113
46132	46132.0	ENSG00000146833	RNF87
46133	46133.0	ENSG00000132256	RNF88
46134	46134.0	ENSG00000132256	TRIM5alpha
46135	46135.0	ENSG00000121236	RNF89
46136	46136.0	ENSG00000146054	RNF90
46137	46137.0	ENSG00000146054	GNIP
46138	46138.0	ENSG00000152503	RBCC728
46139	46139.0	ENSG00000152503	RNF98
46140	46140.0	ENSG00000152503	HAPRIN
46141	46141.0	ENSG00000154370	RNF92
46142	46142.0	ENSG00000154370	BIA1
46143	46143.0	ENSG00000106785	KIAA0129
46144	46144.0	ENSG00000204610	ZNFB7
46145	46145.0	ENSG00000204610	RNF93
46146	46146.0	ENSG00000104228	KIAA1098
46147	46147.0	ENSG00000104228	MAIR
46148	46148.0	ENSG00000104228	HLS5
46149	46149.0	ENSG00000155849	KIAA0281
46150	46150.0	ENSG00000155849	ELMO-1
46151	46151.0	ENSG00000169599	CGI-33
46152	46152.0	ENSG00000169599	NifU
46153	46153.0	ENSG00000169599	NIFUC
46154	46154.0	ENSG00000100505	RNF91
46155	46155.0	ENSG00000204616	RNF
46156	46156.0	ENSG00000204616	HCGI
46157	46157.0	ENSG00000204616	C6orf13
46158	46158.0	ENSG00000204616	HCG1
46159	46159.0	ENSG00000197323	TIF1GAMMA
46160	46160.0	ENSG00000197323	FLJ11429
46161	46161.0	ENSG00000197323	KIAA1113
46162	46162.0	ENSG00000197323	TIFGAMMA
46163	46163.0	ENSG00000197323	RFG7
46164	46164.0	ENSG00000197323	TF1G
46165	46165.0	ENSG00000197323	TIF1G
46166	46166.0	ENSG00000197323	PTC7
46167	46167.0	ENSG00000125631	5-HT5B
46168	46168.0	ENSG00000100024	BUP1
46169	46169.0	ENSG00000167470	Stx
46170	46170.0	ENSG00000134028	M12.219
46171	46171.0	ENSG00000177697	SFA-1
46172	46172.0	ENSG00000177697	PETA-3
46173	46173.0	ENSG00000177697	TSPAN24
46174	46174.0	ENSG00000177697	RAPH
46175	46175.0	ENSG00000230366	NCRNA00038
46176	46176.0	ENSG00000187116	ILT11
46177	46177.0	ENSG00000187116	LIR9
46178	46178.0	ENSG00000187116	CD85f
46179	46179.0	ENSG00000177575	MM130
46180	46180.0	ENSG00000177575	SCARI1
46181	46181.0	ENSG00000242019	KIRC1
46182	46182.0	ENSG00000242019	KIR3DL7
46183	46183.0	ENSG00000242019	KIR44
46184	46184.0	ENSG00000242019	CD158Z
46185	46185.0	ENSG00000188508	KDAP
46186	46186.0	ENSG00000188508	UNQ467
46187	46187.0	ENSG00000157734	FLJ13952
46188	46188.0	ENSG00000231989	MGC87149
46189	46189.0	ENSG00000135535	MUC-24
46190	46190.0	ENSG00000135535	MGC-24
46191	46191.0	ENSG00000135535	DFNA66
46192	46192.0	ENSG00000102055	I-4
46193	46193.0	ENSG00000225622	bA494B22.1
46194	46194.0	ENSG00000233106	bA49G10.7
46195	46195.0	ENSG00000227663	bA550O8.1
46196	46196.0	ENSG00000227401	bA563A22B.2
46197	46197.0	ENSG00000230636	bA80K6.3
46198	46198.0	ENSG00000234933	bK3216D2.3
46199	46199.0	ENSG00000213820	dJ599F21.2
46200	46200.0	ENSG00000264257	KIRX
46201	46201.0	ENSG00000264257	KIR48
46202	46202.0	ENSG00000264257	KIR2DS6
46203	46203.0	ENSG00000264257	KIR3DS2P
46204	46204.0	ENSG00000264257	CD158C
46205	46205.0	ENSG00000242473	KIRZ
46206	46206.0	ENSG00000242473	KIRY
46207	46207.0	ENSG00000242473	KIR15
46208	46208.0	ENSG00000242473	KIR2DL6
46209	46209.0	ENSG00000274143	KIR2DL5.1
46210	46210.0	ENSG00000274143	KIR2DL5
46211	46211.0	ENSG00000274143	CD158F
46212	46212.0	ENSG00000185274	GALNTL3
46213	46213.0	ENSG00000185274	GalNAc-T19
46214	46214.0	ENSG00000185274	GalNAc-T17
46215	46215.0	ENSG00000185274	ppGalNAc-T17
46216	46216.0	ENSG00000165322	FLJ20737
46217	46217.0	ENSG00000165322	FLJ10971
46218	46218.0	ENSG00000165322	FLJ21785
46219	46219.0	ENSG00000122687	FJH1
46220	46220.0	ENSG00000122687	RRMJ2
46221	46221.0	ENSG00000102316	JCL-1
46222	46222.0	ENSG00000102316	BCG1
46223	46223.0	ENSG00000102316	11B6
46224	46224.0	ENSG00000102316	MAGE-D2
46225	46225.0	ENSG00000102316	HCA10
46226	46226.0	ENSG00000102316	MAGED
46227	46227.0	ENSG00000102316	MGC8386
46228	46228.0	ENSG00000147576	FLJ32430
46229	46229.0	ENSG00000234741	SNHG2
46230	46230.0	ENSG00000234741	NCRNA00030
46231	46231.0	ENSG00000182040	Sans
46232	46232.0	ENSG00000182040	FLJ33924
46233	46233.0	ENSG00000182040	ANKS4A
46234	46234.0	ENSG00000095397	CIP98
46235	46235.0	ENSG00000095397	USH2D
46236	46236.0	ENSG00000095397	PDZD7B
46237	46237.0	ENSG00000136327	NKX2.8
46238	46238.0	ENSG00000136327	Nkx2-9
46239	46239.0	ENSG00000141946	ZNF657
46240	46240.0	ENSG00000251247	HZF10
46241	46241.0	ENSG00000116288	DJ-1
46242	46242.0	ENSG00000116288	DJ1
46243	46243.0	ENSG00000116288	GATD2
46244	46244.0	ENSG00000070882	ORP-3
46245	46245.0	ENSG00000070882	ORP3
46246	46246.0	ENSG00000070882	KIAA0704
46247	46247.0	ENSG00000256812	MGC12536
46248	46248.0	ENSG00000256812	MGC14804
46249	46249.0	ENSG00000137414	AHCP
46250	46250.0	ENSG00000155719	CT108
46251	46251.0	ENSG00000132274	STAF50
46252	46252.0	ENSG00000132274	GPSTAF50
46253	46253.0	ENSG00000132274	RNF94
46254	46254.0	ENSG00000119401	HT2A
46255	46255.0	ENSG00000119401	TATIP
46256	46256.0	ENSG00000119401	BBS11
46257	46257.0	ENSG00000163590	PP2CE
46258	46258.0	ENSG00000130726	TIF1B
46259	46259.0	ENSG00000130726	KAP1
46260	46260.0	ENSG00000130726	TF1B
46261	46261.0	ENSG00000130726	RNF96
46262	46262.0	ENSG00000130726	PPP1R157
46263	46263.0	ENSG00000130305	NOL1R
46264	46264.0	ENSG00000130305	p120(NOL1)
46265	46265.0	ENSG00000130305	FLJ10267
46266	46266.0	ENSG00000130305	NSUN5A
46267	46267.0	ENSG00000130305	Ynl022cL
46268	46268.0	ENSG00000006025	ORP7
46269	46269.0	ENSG00000006025	MGC71150
46270	46270.0	ENSG00000079156	ORP6
46271	46271.0	ENSG00000169087	FLJ22623
46272	46272.0	ENSG00000169087	PASS1
46273	46273.0	ENSG00000106100	NLRC1
46274	46274.0	ENSG00000106100	CLR7.1
46275	46275.0	ENSG00000021762	KIAA1534
46276	46276.0	ENSG00000021762	ORP5
46277	46277.0	ENSG00000021762	OBPH1
46278	46278.0	ENSG00000198286	CARMA1
46279	46279.0	ENSG00000198286	BIMP3
46280	46280.0	ENSG00000132357	CINCIN1
46281	46281.0	ENSG00000091039	OSBP10
46282	46282.0	ENSG00000091039	ORP8
46283	46283.0	ENSG00000091039	MST120
46284	46284.0	ENSG00000091039	MSTP120
46285	46285.0	ENSG00000144909	ORP-11
46286	46286.0	ENSG00000144909	ORP11
46287	46287.0	ENSG00000144909	FLJ13012
46288	46288.0	ENSG00000144909	FLJ13164
46289	46289.0	ENSG00000141447	ORP-1
46290	46290.0	ENSG00000162711	AGTAVPRL
46291	46291.0	ENSG00000162711	AII
46292	46292.0	ENSG00000162711	FCAS
46293	46293.0	ENSG00000162711	FCU
46294	46294.0	ENSG00000162711	NALP3
46295	46295.0	ENSG00000162711	PYPAF1
46296	46296.0	ENSG00000162711	MWS
46297	46297.0	ENSG00000162711	CLR1.1
46298	46298.0	ENSG00000113761	JAZ
46299	46299.0	ENSG00000113761	Zfp346
46300	46300.0	ENSG00000112116	IL-17F
46301	46301.0	ENSG00000112116	ML1
46302	46302.0	ENSG00000071462	MGC19709
46303	46303.0	ENSG00000071462	MGC2022
46304	46304.0	ENSG00000071462	MGC5140
46305	46305.0	ENSG00000071462	PP3381
46306	46306.0	ENSG00000071462	WBMT
46307	46307.0	ENSG00000071462	MERM1
46308	46308.0	ENSG00000096093	FLJ10466
46309	46309.0	ENSG00000096093	RIB72
46310	46310.0	ENSG00000096093	POC9
46311	46311.0	ENSG00000106077	PP1226
46312	46312.0	ENSG00000136206	Ringo1
46313	46313.0	ENSG00000136206	SPDYE
46314	46314.0	ENSG00000090659	DC-SIGN
46315	46315.0	ENSG00000090659	CDSIGN
46316	46316.0	ENSG00000090659	DC-SIGN1
46317	46317.0	ENSG00000090659	CLEC4L
46318	46318.0	ENSG00000135537	AFG1
46319	46319.0	ENSG00000091106	CLAN1
46320	46320.0	ENSG00000091106	ipaf
46321	46321.0	ENSG00000091106	CLANA
46322	46322.0	ENSG00000091106	CLANB
46323	46323.0	ENSG00000091106	CLANC
46324	46324.0	ENSG00000091106	CLAND
46325	46325.0	ENSG00000091106	CLR2.1
46326	46326.0	ENSG00000091106	CLAN
46327	46327.0	ENSG00000215424	FLJ10508
46328	46328.0	ENSG00000215424	NCRNA00031
46329	46329.0	ENSG00000100065	CARMA3
46330	46330.0	ENSG00000100065	BIMP1
46331	46331.0	ENSG00000121897	LAS
46332	46332.0	ENSG00000012124	SIGLEC-2
46333	46333.0	ENSG00000012124	SIGLEC2
46334	46334.0	ENSG00000135413	LACRITIN
46335	46335.0	ENSG00000093134	HSA238982
46336	46336.0	ENSG00000155096	OAZI
46337	46337.0	ENSG00000101294	H13
46338	46338.0	ENSG00000101294	dJ324O17.1
46339	46339.0	ENSG00000101294	SPP
46340	46340.0	ENSG00000101294	PSL3
46341	46341.0	ENSG00000101294	IMP1
46342	46342.0	ENSG00000101294	IMPAS
46343	46343.0	ENSG00000101294	PSENL3
46344	46344.0	ENSG00000101294	SPPL1
46345	46345.0	ENSG00000149435	dJ831C21.2
46346	46346.0	ENSG00000149435	dJ831C21.1
46347	46347.0	ENSG00000088836	dJ794I6.2
46348	46348.0	ENSG00000088836	BTR1
46349	46349.0	ENSG00000088836	NaBC1
46350	46350.0	ENSG00000088836	FECD4
46351	46351.0	ENSG00000167390	dJ831C21.3
46352	46352.0	ENSG00000177202	SAMP14
46353	46353.0	ENSG00000174944	KIAA0001
46354	46354.0	ENSG00000188580	FAM77B
46355	46355.0	ENSG00000157379	FLJ25430
46356	46356.0	ENSG00000157379	MGC20204
46357	46357.0	ENSG00000157379	SDR19C1
46358	46358.0	ENSG00000141527	CARMA2
46359	46359.0	ENSG00000141527	BIMP2
46360	46360.0	ENSG00000197937	ZNF1111
46361	46361.0	ENSG00000162174	FLJ22316
46362	46362.0	ENSG00000223638	RNF210
46363	46363.0	ENSG00000272398	CD24A
46364	46364.0	ENSG00000196337	CG-beta-a
46365	46365.0	ENSG00000156265	TAKL
46366	46366.0	ENSG00000156265	TAK1L
46367	46367.0	ENSG00000156265	TAKL-1
46368	46368.0	ENSG00000156265	TAKL-2
46369	46369.0	ENSG00000156265	TAKL-4
46370	46370.0	ENSG00000154642	YG81
46371	46371.0	ENSG00000154642	EURL
46372	46372.0	ENSG00000154642	CSSG1
46373	46373.0	ENSG00000006607	KIAA0793
46374	46374.0	ENSG00000006607	PLEKHC3
46375	46375.0	ENSG00000006607	FRG
46376	46376.0	ENSG00000084463	NPWBP
46377	46377.0	ENSG00000084463	SIPP1
46378	46378.0	ENSG00000084463	PPP1R165
46379	46379.0	ENSG00000084463	FAP90
46380	46380.0	ENSG00000084463	CFAP90
46381	46381.0	ENSG00000084463	BUG13
46382	46382.0	ENSG00000165209	FLJ11307
46383	46383.0	ENSG00000165209	SPNR
46384	46384.0	ENSG00000196504	FLJ20585
46385	46385.0	ENSG00000196504	FBP11
46386	46386.0	ENSG00000196504	HYPA
46387	46387.0	ENSG00000196504	NY-REN-6
46388	46388.0	ENSG00000196504	HIP10
46389	46389.0	ENSG00000196504	FBP-11
46390	46390.0	ENSG00000196504	FLAF1
46391	46391.0	ENSG00000196504	Prp40
46392	46392.0	ENSG00000133106	BRESI1
46393	46393.0	ENSG00000133106	MGC29634
46394	46394.0	ENSG00000107882	SUFUH
46395	46395.0	ENSG00000107882	SUFUXL
46396	46396.0	ENSG00000107882	PRO1280
46397	46397.0	ENSG00000072818	KIAA0050
46398	46398.0	ENSG00000103642	FLJ14902
46399	46399.0	ENSG00000114331	KIAA0041
46400	46400.0	ENSG00000114331	CNT-B2
46401	46401.0	ENSG00000168454	SPTRX1
46402	46402.0	ENSG00000164175	OCA4
46403	46403.0	ENSG00000086288	CILD6
46404	46404.0	ENSG00000086288	SPTRX2
46405	46405.0	ENSG00000086288	NM23-H8
46406	46406.0	ENSG00000103160	SDR12C3
46407	46407.0	ENSG00000078902	IL-1RAcPIP
46408	46408.0	ENSG00000231141	TTY3
46409	46409.0	ENSG00000231141	TTTY3A
46410	46410.0	ENSG00000231141	LINC00121
46411	46411.0	ENSG00000226906	TTY4
46412	46412.0	ENSG00000226906	TTTY4A
46413	46413.0	ENSG00000226906	LINC00123
46414	46414.0	ENSG00000215560	TTY5
46415	46415.0	ENSG00000215560	LINC00126
46416	46416.0	ENSG00000131538	TTY6
46417	46417.0	ENSG00000131538	TTTY6A
46418	46418.0	ENSG00000131538	LINC00127
46419	46419.0	ENSG00000197506	CNT3
46420	46420.0	ENSG00000105963	GCS1L
46421	46421.0	ENSG00000175970	MGC5139
46422	46422.0	ENSG00000175970	POC7B
46423	46423.0	ENSG00000074603	DP8
46424	46424.0	ENSG00000074603	DPRP1
46425	46425.0	ENSG00000074603	MSTP141
46426	46426.0	ENSG00000074603	FLJ14920
46427	46427.0	ENSG00000074603	FLJ20283
46428	46428.0	ENSG00000074603	MGC26191
46429	46429.0	ENSG00000177595	MGC16925
46430	46430.0	ENSG00000177595	DKFZp434D229
46431	46431.0	ENSG00000158863	FLJ21801
46432	46432.0	ENSG00000108175	RP11-519K18.1
46433	46433.0	ENSG00000108175	KIAA1224
46434	46434.0	ENSG00000108175	FLJ13541
46435	46435.0	ENSG00000108175	hZIMP10
46436	46436.0	ENSG00000108175	Zimp10
46437	46437.0	ENSG00000108175	MIZ
46438	46438.0	ENSG00000164398	KIAA0837
46439	46439.0	ENSG00000164398	LACS5
46440	46440.0	ENSG00000070190	BAM32
46441	46441.0	ENSG00000131435	RIL
46442	46442.0	ENSG00000141314	VRHO
46443	46443.0	ENSG00000184459	dJ149A16.7
46444	46444.0	ENSG00000167104	LPLUNC6
46445	46445.0	ENSG00000161544	HGB
46446	46446.0	ENSG00000161544	STAP
46447	46447.0	ENSG00000163630	MGC26651
46448	46448.0	ENSG00000127328	RABIN3
46449	46449.0	ENSG00000127328	FLJ22548
46450	46450.0	ENSG00000127328	RABIN8
46451	46451.0	ENSG00000117155	hMsd1
46452	46452.0	ENSG00000103264	FBX14
46453	46453.0	ENSG00000103264	FBXO14
46454	46454.0	ENSG00000103264	Fbx31
46455	46455.0	ENSG00000103264	MGC15419
46456	46456.0	ENSG00000164402	KIAA0202
46457	46457.0	ENSG00000109787	BKLF
46458	46458.0	ENSG00000187045	FLJ30744
46459	46459.0	ENSG00000187223	LEP12
46460	46460.0	ENSG00000109113	RAH
46461	46461.0	ENSG00000109113	NARR
46462	46462.0	ENSG00000165905	PP5656
46463	46463.0	ENSG00000165905	FLJ35207
46464	46464.0	ENSG00000119396	RAB-14
46465	46465.0	ENSG00000222014	WTH3
46466	46466.0	ENSG00000197142	ACS5
46467	46467.0	ENSG00000149488	dJ686C3.3
46468	46468.0	ENSG00000104901	SGY-1
46469	46469.0	ENSG00000104901	CT34
46470	46470.0	ENSG00000243453	bK714B7.1
46471	46471.0	ENSG00000234878	bA101E14.1
46472	46472.0	ENSG00000235698	bA102J14.2
46473	46473.0	ENSG00000235698	PA2G4L5
46474	46474.0	ENSG00000236474	bA189K21.2
46475	46475.0	ENSG00000225419	bA189K21.4
46476	46476.0	ENSG00000214612	bA189K21.7
46477	46477.0	ENSG00000227563	bA280O9.1
46478	46478.0	ENSG00000233402	bA318P23.1
46479	46479.0	ENSG00000231241	bA332A4.2
46480	46480.0	ENSG00000226144	bA332A4.3
46481	46481.0	ENSG00000215063	bA352D3.1
46482	46482.0	ENSG00000215553	bA359G22.1
46483	46483.0	ENSG00000215553	OTTHUMG00000032046
46484	46484.0	ENSG00000232925	bA379F14.1
46485	46485.0	ENSG00000227379	bA384D7.2
46486	46486.0	ENSG00000234187	bA400P21.1
46487	46487.0	ENSG00000228234	bA425M5.1
46488	46488.0	ENSG00000235044	bA425M5.2
46489	46489.0	ENSG00000234075	bA456N23.1
46490	46490.0	ENSG00000235525	bA465L10.3
46491	46491.0	ENSG00000226243	dJ1013A22.4
46492	46492.0	ENSG00000237929	dJ1018D12.4
46493	46493.0	ENSG00000225831	dJ1022P6.1
46494	46494.0	ENSG00000231878	dJ1041C10.2
46495	46495.0	ENSG00000215448	dJ1057D4.1
46496	46496.0	ENSG00000235544	dJ1060K6.1
46497	46497.0	ENSG00000233015	dJ1065O2.2
46498	46498.0	ENSG00000214835	dJ1068F16.1
46499	46499.0	ENSG00000214200	dJ1125A11.2
46500	46500.0	ENSG00000237256	dJ1128N12.1
46501	46501.0	ENSG00000228601	dJ1167H4.5
46502	46502.0	ENSG00000229500	dJ1178H5.1
46503	46503.0	ENSG00000169217	LIN1
46504	46504.0	ENSG00000169217	Snu40
46505	46505.0	ENSG00000169217	PPP1R59
46506	46506.0	ENSG00000169217	U5-52K
46507	46507.0	ENSG00000228820	dJ1193N1.1
46508	46508.0	ENSG00000230758	dJ155G6.3
46509	46509.0	ENSG00000226948	dJ189G13.2
46510	46510.0	ENSG00000229690	dJ342K12.1
46511	46511.0	ENSG00000226094	dJ353C17.2
46512	46512.0	ENSG00000226188	dJ447F3.1
46513	46513.0	ENSG00000237068	dJ461P17.5
46514	46514.0	ENSG00000224497	dJ477O4.3
46515	46515.0	ENSG00000231302	dJ530I15.5
46516	46516.0	ENSG00000232241	dJ531H16.2
46517	46517.0	ENSG00000232333	dJ531H16.4
46518	46518.0	ENSG00000232333	LncRNApcsk2-2:1
